"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId"
"2025-05-01 07:37:46",1746085066284,"dealpig.vercel.app/login","POST","",-1,"dzrvp-1746085066242-3f7811d817c1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:46",1746085066262,"dealpig.vercel.app/login","POST","",200,"dzrvp-1746085066242-3f7811d817c1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064495,"dealpig.vercel.app/forgot-password","GET","",200,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/forgot-password","dealpig.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064440,"dealpig.vercel.app/register","GET","",200,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/register","dealpig.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064405,"dealpig.vercel.app/forgot-password","GET","",-1,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Allowing request for /forgot-password","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064405,"dealpig.vercel.app/forgot-password","GET","",-1,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /forgot-password","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064404,"dealpig.vercel.app/forgot-password","GET","",-1,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064390,"dealpig.vercel.app/forgot-password","GET","",-1,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064367,"dealpig.vercel.app/register","GET","",-1,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Allowing request for /register","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064367,"dealpig.vercel.app/register","GET","",-1,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /register","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064367,"dealpig.vercel.app/register","GET","",-1,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064366,"dealpig.vercel.app/register","GET","",-1,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064348,"dealpig.vercel.app/forgot-password","GET","",200,"c76jt-1746085064280-efc2f631cc23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064348,"dealpig.vercel.app/register","GET","",200,"qnbgd-1746085064278-f2403e644752","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064306,"dealpig.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"sb7dg-1746085064254-b0e745362364","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Allowing request for /logo-animation/dealpigtext.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064305,"dealpig.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"sb7dg-1746085064254-b0e745362364","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /logo-animation/dealpigtext.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064305,"dealpig.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"sb7dg-1746085064254-b0e745362364","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064288,"dealpig.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"sb7dg-1746085064254-b0e745362364","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064268,"dealpig.vercel.app/logo-animation/dealpigtext.svg","GET","",200,"sb7dg-1746085064254-b0e745362364","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064205,"dealpig.vercel.app/logo-animation/dealpig.svg","GET","",-1,"wlvn2-1746085064082-b2d2d897d991","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Allowing request for /logo-animation/dealpig.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064205,"dealpig.vercel.app/logo-animation/dealpig.svg","GET","",-1,"wlvn2-1746085064082-b2d2d897d991","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /logo-animation/dealpig.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064205,"dealpig.vercel.app/logo-animation/dealpig.svg","GET","",-1,"wlvn2-1746085064082-b2d2d897d991","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064205,"dealpig.vercel.app/logo-animation/dealpig.svg","GET","",-1,"wlvn2-1746085064082-b2d2d897d991","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:44",1746085064179,"dealpig.vercel.app/logo-animation/dealpig.svg","GET","",200,"wlvn2-1746085064082-b2d2d897d991","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063827,"dealpig.vercel.app/login","GET","",200,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/login","dealpig.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063726,"dealpig.vercel.app/login","GET","",-1,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Allowing request for /login","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063726,"dealpig.vercel.app/login","GET","",-1,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /login","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063726,"dealpig.vercel.app/login","GET","",-1,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063725,"dealpig.vercel.app/login","GET","",-1,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063704,"dealpig.vercel.app/login","GET","",200,"v8zll-1746085063647-212da411e7f6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063587,"dealpig.vercel.app/","GET","",-1,"26jnb-1746085063324-27ed401b3f77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] No session for protected route, redirecting to login from /","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063586,"dealpig.vercel.app/","GET","",-1,"26jnb-1746085063324-27ed401b3f77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Pathname: /","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063586,"dealpig.vercel.app/","GET","",-1,"26jnb-1746085063324-27ed401b3f77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063576,"dealpig.vercel.app/","GET","",-1,"26jnb-1746085063324-27ed401b3f77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:37:43",1746085063448,"dealpig.vercel.app/","GET","",307,"26jnb-1746085063324-27ed401b3f77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","info","production","","MISS","edge-middleware","/middleware","dealpig.vercel.app","dealpig.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"iad1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978776,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/forgot-password","GET","",-1,"mx778-1746084978734-039b2cfa69e3","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Allowing request for /forgot-password","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978762,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/forgot-password","GET","",-1,"mx778-1746084978734-039b2cfa69e3","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Pathname: /forgot-password","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978762,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/forgot-password","GET","",-1,"mx778-1746084978734-039b2cfa69e3","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978762,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/forgot-password","GET","",-1,"mx778-1746084978734-039b2cfa69e3","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978754,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/register","GET","",-1,"9658d-1746084978736-2c4c388dc716","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Allowing request for /register","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978754,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/register","GET","",-1,"9658d-1746084978736-2c4c388dc716","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Pathname: /register","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978754,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/register","GET","",-1,"9658d-1746084978736-2c4c388dc716","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978754,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/register","GET","",-1,"9658d-1746084978736-2c4c388dc716","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978740,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/register","GET","",200,"9658d-1746084978736-2c4c388dc716","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978739,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/forgot-password","GET","",200,"mx778-1746084978734-039b2cfa69e3","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978729,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"mx778-1746084978706-ae87c2b445d8","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Allowing request for /logo-animation/dealpigtext.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978728,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"mx778-1746084978706-ae87c2b445d8","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Pathname: /logo-animation/dealpigtext.svg","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978728,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"mx778-1746084978706-ae87c2b445d8","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Session status: None","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978728,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/logo-animation/dealpigtext.svg","GET","",-1,"mx778-1746084978706-ae87c2b445d8","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"[Middleware] Attempting to get session...","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
"2025-05-01 07:36:18",1746084978709,"dealpig-g7ufyadou-truesoulcoders-projects.vercel.app/logo-animation/dealpigtext.svg","GET","",200,"mx778-1746084978706-ae87c2b445d8","vercel-screenshot/1.0","info","production","","MISS","edge-middleware","/middleware","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dealpig-g7ufyadou-truesoulcoders-projects.vercel.app","dpl_HBuXctuiR46f2MDtZQk69LLFcw1o",-1,"sfo1",-1,-1,"","prj_Jujv4fahniJDHDiCnk7fpKVIcNTy","",""
